Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
Zurin Charm Hotel,802,8.5,https://www.booking.com/hotel/pt/zurin-charm.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=132&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=628803109_244986868_2_2_0&highlighted_blocks=628803109_244986868_2_2_0&matching_block_id=628803109_244986868_2_2_0&sr_pri_blocks=628803109_244986868_2_2_0__80200&from=searchresults,"Well set in the Campolide district of Lisbon, Zurin Charm Hotel is set 3.3 km from Dona Maria II National Theatre, 3.7 km from Commerce Square and 4.3 km from Miradouro da Senhora do Monte. This 3-star hotel offers a shared lounge and a 24-hour front desk. The property is non-smoking and is located 3.1 km from Rossio.

The units in the hotel are fitted with a coffee machine. Complete with a private bathroom equipped with a shower and free toiletries, all units at Zurin Charm Hotel have a TV and air conditioning, and some rooms here will provide you with a balcony. All guest rooms include a safety deposit box.

The accommodation offers a buffet or continental breakfast.

St. George's Castle is 4.3 km from Zurin Charm Hotel, while Luz Football Stadium is 4.6 km away. Humberto Delgado Airport is 8 km from the property.",well set campolid district lisbon zurin charm set dona maria nation theatr commerc squar miradouro senhora mont 3star offer share loung 24hour front desk nonsmok locat rossio unit fit coffe machin complet privat bathroom equip shower free toiletri unit zurin charm air condit room provid balconi room includ safeti deposit box accommod offer buffet continent breakfast georg castl zurin charm luz footbal stadium away humberto delgado airport,0,0,0,0,0,0,0,1,1,0,0
Hotel Mercure Lisboa,637,8.0,https://www.booking.com/hotel/pt/mercure-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=133&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=3927103_95163886_2_34_0&highlighted_blocks=3927103_95163886_2_34_0&matching_block_id=3927103_95163886_2_34_0&sr_pri_blocks=3927103_95163886_2_34_0__63680&from=searchresults,"With a top-floor pool featuring glass walls and roof, Mercure Lisboa offers spacious accommodation, a 5-minute walk from Lisbon Zoo. It features free Wi-Fi access and provides child services.

The air-conditioned rooms at Hotel Mercure Lisboa all come with large double-glazed windows and a seating area. They include a TV, radio and a private bathroom with bath.

Guests can enjoy traditional specialities and some continental classics at the restaurant. The on-site lobby bar serves fresh drinks, renowned Portuguese wines and local spirits.

Popular nearby attractions include the Gulbenkian Museum, a 5-minute walk from the Mercure Lisboa Hotel. Sete Rios Metro Station is 300 metres away and has direct links to central Rossio Square.",topfloor pool featur glass wall roof mercur lisboa offer spaciou accommod 5minut walk lisbon zoo featur free wifi access provid child servic aircondit room mercur lisboa come larg doubleglaz window seat area includ radio privat bathroom bath guest enjoy tradit special continent classic restaur onsit lobbi bar serv fresh drink renown portugues wine local spirit popular nearbi attract includ gulbenkian museum 5minut walk mercur lisboa sete rio metro station metr away direct link central rossio squar,1,1,0,0,1,0,1,1,0,1,0
Hotel Principe Avila,1038,9.2,https://www.booking.com/hotel/pt/principe-avila.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=134&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=965085708_396603359_0_1_0&highlighted_blocks=965085708_396603359_0_1_0&matching_block_id=965085708_396603359_0_1_0&sr_pri_blocks=965085708_396603359_0_1_0__103770&from=searchresults,"Attractively situated in Lisbon, Hotel Principe Avila features air-conditioned rooms with free WiFi, private parking and room service. This 4-star hotel offers a 24-hour front desk and an ATM. Guests can make use of a bar.

The rooms are fitted with a flat-screen TV with cable channels, minibar, a kettle, a shower, free toiletries and a wardrobe. Rooms are complete with a private bathroom fitted with a hairdryer, while some rooms at the hotel also boast a balcony. The units have a safety deposit box.

A buffet breakfast is available at Hotel Principe Avila.

Miradouro da Senhora do Monte is 3.4 km from the accommodation, while Rossio is 3.6 km from the property. Humberto Delgado Airport is 7 km away.",attract situat lisbon princip avila featur aircondit room free wifi privat park servic 4star offer 24hour front desk atm guest make use bar room fit flatscreen cabl channel minibar kettl shower free toiletri wardrob room complet privat bathroom fit hairdryer room also boast balconi unit safeti deposit box buffet breakfast avail princip avila miradouro senhora mont accommod rossio humberto delgado airport away,0,0,0,0,1,0,1,1,1,0,0
Porta do Mar Deluxe Central Apartments,794,7.8,https://www.booking.com/hotel/pt/porta-do-mar-andorinha.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=135&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=506686005_174363713_2_0_0&highlighted_blocks=506686005_174363713_2_0_0&matching_block_id=506686005_174363713_2_0_0&sr_pri_blocks=506686005_174363713_2_0_0__79429&from=searchresults,"Porta do Mar Deluxe Central Apartments offers accommodation within 1.9 km of the centre of Lisbon, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave. It is set 400 metres from Commerce Square and provides a lift. The apartment has family rooms.

All units come with air conditioning, a flat-screen TV with cable channels, a toaster, a coffee machine, a a bath or shower, a hair dryer and a desk. A fridge, a stovetop and kitchenware are also offered, as well as a kettle. At the apartment complex, units come with bed linen and towels.

Popular points of interest near the apartment include St. George's Castle, Rossio and Dona Maria II National Theatre. Humberto Delgado Airport is 7 km from the property, and the property offers a paid airport shuttle service.",porta mar delux central apart offer accommod within centr lisbon free wifi kitchen dishwash oven microwav set metr commerc squar provid lift famili room unit come air condit flatscreen cabl channel toaster coffe machin bath shower hair dryer desk fridg stovetop kitchenwar also offer well kettl complex unit come bed linen towel popular point interest near includ georg castl rossio dona maria nation theatr humberto delgado airport offer paid airport shuttl servic,0,0,0,0,1,0,0,1,0,0,0
TURIM Av. Liberdade Hotel,859,7.8,https://www.booking.com/hotel/pt/turim-av-liberdade.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=136&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=29054506_0_2_0_0&highlighted_blocks=29054506_0_2_0_0&matching_block_id=29054506_0_2_0_0&sr_pri_blocks=29054506_0_2_0_0__85921&from=searchresults,"Situated at Avenida da Liberdade, Hotel Turim Av. Liberdade is a modern 4-star hotel. It is completely non-smoking and offers air-conditioned rooms with free WiFi and a minibar. Facilities include a 24-hour reception and room service.

The rooms at Turim Av. Liberdade Hotel are decorated with contemporary furnishings and natural colours. All rooms have internet TV and an en suite bathroom with oversized mirrors.

Guests can enjoy Portuguese dishes and international fare at Turim Av. Liberdade's restaurant. The bar offers a variety of drinks and snacks.

This Turim Hotel offers a laundry service along with a car rental. There is also a business centre with computer terminals.

Lisbon’s city centre is 2 km away, where guests can visit the Castle of São Jorge and the Lisbon Cathedral. Marques De Pombal Metro Station is just 2 minutes’ walk away.",situat avenida liberdad turim liberdad modern 4star complet nonsmok offer aircondit room free wifi minibar facil includ 24hour recept servic room turim liberdad decor contemporari furnish natur colour room internet suit bathroom overs mirror guest enjoy portugues dish intern fare turim liberdad restaur bar offer varieti drink snack turim offer laundri servic along car rental also busi centr comput termin lisbon citi centr away guest visit castl são jorg lisbon cathedr marqu pombal metro station minut walk away,0,0,0,0,1,0,1,1,0,0,0
Melia Lisboa Oriente Hotel,839,9.0,https://www.booking.com/hotel/pt/melia-lisboa-oriente.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=137&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=3888703_196159928_2_2_0&highlighted_blocks=3888703_196159928_2_2_0&matching_block_id=3888703_196159928_2_2_0&sr_pri_blocks=3888703_196159928_2_2_0__83900&from_sustainable_property_sr=1&from=searchresults,"This renovated hotel in the heart of Lisbon’s Parque das Naçoes is surrounded by trendy restaurants. It offers free Wi-Fi, a brand new restaurant and renovated spacious rooms. Private indoor parking is available on site, along with a charging station for electrical vehicles.

Rooms at Melia Lisboa Oriente Hotel are bright and airy and have satellite TV, a seating area and a tea/coffee maker. They overlook the former EXPO 98 site and its many innovative buildings. Some rooms also look out over the water.

The brand new restaurant serves international breakfasts and offers an à la carte service and a dish of the day, based on the Bistrô & Tapas concept.

The famous Oceanarium and the Lisbon Casino are also close by. Lisbon city centre can be reached within 15 minutes using public transport.

The Meliá Lisboa Oriente is a short walk from the Gare do Oriente station and is only 3 km from Lisbon International Airport. The area is well-served by Lisbon’s Metro as well as trains and buses.",renov heart lisbon parqu da naço surround trendi restaur offer free wifi brand new restaur renov spaciou room privat indoor park avail site along charg station electr vehicl room melia lisboa orient bright airi satellit seat area teacoffe maker overlook former expo site mani innov build room also look water brand new restaur serv intern breakfast offer cart servic dish day base bistrô tapa concept famou oceanarium lisbon casino also close lisbon citi centr reach within minut use public transport meliá lisboa orient short walk gare orient station lisbon intern airport area wellserv lisbon metro well train buse,0,1,0,0,1,0,0,0,1,1,0
My Suite Lisbon Serviced Apartments - Principe Real,986,8.8,https://www.booking.com/hotel/pt/my-suite-lisbon.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=138&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=105743717_386874674_2_2_0&highlighted_blocks=105743717_386874674_2_2_0&matching_block_id=105743717_386874674_2_2_0&sr_pri_blocks=105743717_386874674_2_2_0__98645&from_sustainable_property_sr=1&from=searchresults,"My Suite Lisbon features accommodation in suites and studios in Lisbon’s historical centre. The units are just 700 metres from historical Chiado and are in the lively Bairro Alto area.

All come with a living area with sofas, flat-screen cable TV and an iPod docking station. Each includes a kitchenette, air conditioning and a private bathroom with free toiletries. One of the suites enjoys views over the garden.

The kitchenette allows guests the freedom to cook their own meals in comfort. Bairro Alto has a wide range of restaurants eateries and bars, many within a 5-minute walk.

Chiado is Lisbon’s historical downtown and has several typical cafés and shops. Alfama is 3.8 km away and features many Fado houses. Portela International Airport is 9.2 km from the My Suite Lisbon.",suit lisbon featur accommod suit studio lisbon histor centr unit metr histor chiado live bairro alto area come live area sofa flatscreen cabl ipod dock station includ kitchenett air condit privat bathroom free toiletri one suit enjoy view garden kitchenett allow guest freedom cook meal comfort bairro alto wide rang restaur eateri bar mani within 5minut walk chiado lisbon histor downtown sever typic café shop alfama away featur mani fado hous portela intern airport suit lisbon,0,0,0,0,0,0,1,1,0,0,0
WC by The Beautique Hotels,946,8.7,https://www.booking.com/hotel/pt/the-beautique-hotels-wc.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=139&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=272724602_106315183_2_2_0_600973&highlighted_blocks=272724602_106315183_2_2_0_600973&matching_block_id=272724602_106315183_2_2_0_600973&sr_pri_blocks=272724602_106315183_2_2_0_600973_94550&from=searchresults,"Located in Lisbon's famed Almirante Reis Street, 900 metres from the historic downtown, WC by The Beautique Hotels is a uniquely decorated hotel. The property's décor was carefully designed to express the cleanliness and comfort of a modern bathroom.

All of the comfortable and soundproofed rooms are elegantly furnished and come equipped with a Smart TV. Each also includes a coffee machine, with complimentary capsules. The rooms also features a private bathroom, with free toiletries. WC by The Beautique Hotels has free WiFi throughout the property.

A breakfast buffet is served each morning at the restaurant area. The surrounding area features a wide range of restaurants, many within a 5 to 10-minute walk.

Intendente Metro Station is at the doorstep. Historic Rossio is 1.4 km from WC by The Beautique Hotels, while Chiado is 1 km away. Bairro Alto is at 2 km and the property is 1.3 km from Liberty Avenue’s high-end shops and boutiques. Lisbon Humberto Delgado Airport is 6.5 km from the property.",locat lisbon fame almirant rei street metr histor downtown beautiqu hotel uniqu decor properti décor care design express cleanli comfort modern bathroom comfort soundproof room elegantli furnish come equip smart also includ coffe machin complimentari capsul room also featur privat bathroom free toiletri beautiqu hotel free wifi throughout breakfast buffet serv morn restaur area surround area featur wide rang restaur mani within 10minut walk intendent metro station doorstep histor rossio beautiqu hotel chiado away bairro alto liberti avenu highend shop boutiqu lisbon humberto delgado airport,0,0,0,0,1,0,0,0,1,0,0
Radisson Blu Hotel Lisbon,648,7.9,https://www.booking.com/hotel/pt/radisson-sas.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=140&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=3932616_95163985_2_42_0&highlighted_blocks=3932616_95163985_2_42_0&matching_block_id=3932616_95163985_2_42_0&sr_pri_blocks=3932616_95163985_2_42_0__64800&from=searchresults,"Radisson Blu Lisbon is a 4-star hotel, conveniently located less than 2 km from Portela International Airport. At just 100 metres from Campo Grande Metro Station, the hotel has a 24-hour fitness centre, 12 conference rooms and high-speed WiFi access throughout.

The comfortable rooms and suites at the Radisson Blu have modern amenities and wooden flooring. They include cable TV, a tea/coffee maker and seating area, as well as a convenient trouser press, which guests can use on their suits after unpacking. Some rooms have a double sofa bed. The private marble bathrooms are equipped with quality amenities. Suites also feature an espresso machine, with complimentary coffee.

The Bordalo Pinheiro Restaurant serves a rich buffet for breakfast, starting at 06:30, including vegetarian and vegan options. Guests on a hurry in the early morning will find a Grab and Run counter in the lobby from 05:00 onward, with coffee and snacks. Lunch and dinner service is also available at the restaurant, with a focus on Mediterranean cuisine and à la carte or buffet options.

The Malhoa Bar features cocktails, live piano music on select nights and also has a big screen TV, broadcasting football and other sports. An express laundry service is available, upon request and at an extra fee. The fitness centre is available to all guests at anytime, by using the room's keycard for access. The Radisson's lobby area features sofas. Indoor private parking is available.

The city's business district, Parque das Nações, is at a 10-minute drive from the Radisson Blu Hotel Lisbon. The Alvalade XXI Stadium, home of Sporting C.P., is within a 5-minute walk, while Luz Stadium, home of S.L. Benfica, is within 3 km. The nearby metro station offers easy access to Lisbon's historic downtown area, including trendy Bairro Alto, Chiado, Rossio, Commerce Square and even Avenida da Liberdade.",radisson blu lisbon 4star conveni locat less portela intern airport metr campo grand metro station 24hour fit centr confer room highspe wifi access throughout comfort room suit radisson blu modern amen wooden floor includ cabl teacoffe maker seat area well conveni trouser press guest use suit unpack room doubl sofa bed privat marbl bathroom equip qualiti amen suit also featur espresso machin complimentari coffe bordalo pinheiro restaur serv rich buffet breakfast start includ vegetarian vegan option guest hurri earli morn find grab run counter lobbi onward coffe snack lunch dinner servic also avail restaur focu mediterranean cuisin cart buffet option malhoa bar featur cocktail live piano music select night also big screen broadcast footbal sport express laundri servic avail upon request extra fee fit centr avail guest anytim use room keycard access radisson lobbi area featur sofa indoor privat park avail citi busi district parqu da naçõ 10minut drive radisson blu lisbon alvalad xxi stadium home sport within 5minut walk luz stadium home benfica within nearbi metro station offer easi access lisbon histor downtown area includ trendi bairro alto chiado rossio commerc squar even avenida liberdad,0,0,0,0,1,0,1,0,1,1,0
WHome | Luxury Chiado Prime Apartment,1913,7.9,https://www.booking.com/hotel/pt/chiado-supreme.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=141&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=250037701_175962156_4_0_0&highlighted_blocks=250037701_175962156_4_0_0&matching_block_id=250037701_175962156_4_0_0&sr_pri_blocks=250037701_175962156_4_0_0__191297&from=searchresults,"In the Santa Maria Maior district of Lisbon, close to Dona Maria II National Theatre, WHome | Luxury Chiado Prime Apartment features free WiFi and a washing machine. It is situated less than 1 km from Commerce Square and features a lift. The property is 1.6 km from the city centre and 600 metres from Rossio.

The spacious apartment with a balcony and city views has 3 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a dishwasher and an oven, and 2 bathrooms with a bidet. Towels and bed linen are offered in the apartment. This apartment is non-smoking and soundproof.

St. George's Castle is 1.3 km from the apartment, while Miradouro da Senhora do Monte is 1.8 km from the property. The nearest airport is Humberto Delgado, 9 km from WHome | Luxury Chiado Prime Apartment, and the property offers a paid airport shuttle service.",santa maria maior district lisbon close dona maria nation theatr whome luxuri chiado prime featur free wifi wash machin situat less commerc squar featur lift citi centr metr rossio spaciou balconi citi view bedroom live flatscreen equip kitchen dishwash oven bathroom bidet towel bed linen offer nonsmok soundproof georg castl miradouro senhora mont nearest airport humberto delgado whome luxuri chiado prime offer paid airport shuttl servic,0,1,0,0,1,0,0,0,0,0,0
Vila Olarias,612,8.0,https://www.booking.com/hotel/pt/vila-olarias.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=142&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=536626007_326885418_2_0_0&highlighted_blocks=536626007_326885418_2_0_0&matching_block_id=536626007_326885418_2_0_0&sr_pri_blocks=536626007_326885418_2_0_0__61218&from=searchresults,"Situated within 700 metres of Rossio and 700 metres of Dona Maria II National Theatre, Vila Olarias features rooms with air conditioning and a private bathroom in Lisbon. It is located 500 metres from Miradouro da Senhora do Monte and provides a lift. The apartment has family rooms and facilities for disabled guests.

Featuring a fully equipped kitchen with a dishwasher and an oven, each unit also comes with a satellite flat-screen TV, ironing facilities, desk and a seating area with a sofa. With a private bathroom fitted with a bath and a hair dryer, units at the apartment complex also feature free WiFi, while some rooms are fitted with a terrace. At the apartment complex, units include bed linen and towels.

Commerce Square is 1.4 km from the apartment, while St. George's Castle is less than 1 km away. Humberto Delgado Airport is 6 km from the property, and the property offers a paid airport shuttle service.",situat within metr rossio metr dona maria nation theatr vila olaria featur room air condit privat bathroom lisbon locat metr miradouro senhora mont provid lift famili room facil disabl guest featur fulli equip kitchen dishwash oven unit also come satellit flatscreen iron facil desk seat area sofa privat bathroom fit bath hair dryer unit complex also featur free wifi room fit terrac complex unit includ bed linen towel commerc squar georg castl less away humberto delgado airport offer paid airport shuttl servic,0,0,0,0,1,0,0,1,0,1,0
Jupiter Lisboa Hotel,872,8.8,https://www.booking.com/hotel/pt/jupiter-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=143&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__87208&from_sustainable_property_sr=1&from=searchresults,"Located halfway between Saldanha and Campo Pequeno, Jupiter Lisboa is a newly built hotel featuring a panoramic rooftop with 2 outdoor swimming pools as well as a SPA, a Portuguese  restaurant and a lobby bar with food and drinks.

Preserving its original 1906 architecture, Jupiter Lisboa Hotel’s spacious rooms are decorated with images of Lisbon and are equipped with free WiFi, air conditioning, soundproofing, a flat-screen TV and a work desk. Each private bathroom comes with a walk-in shower, a hairdryer and free toiletries.

The on-site restaurant serves a hot breakfast buffet every morning and includes a varied menu with international and traditional Portuguese dishes. The Lisboa Amada lobby bar has a variety of drinks and snacks. A 24-hour room service is available for guests’ convenience. In the summer time there's also a rooftop bar, available for snacks and drinks.

Jupiter Lisboa Hotel’s 24-hour front desk can provide a variety of services including a shuttle service, bicycle and car rental, ticket service, luggage storage and a concierge service. Private underground parking is available, at an extra fee. The hotel has 3 fully equipped meeting rooms. There is a 24-hour fitness centre available, free of charge. The BluSpa at Jupiter Lisboa Hotel, features an indoor treatments pool, sauna, steam bath and a complete massages and treatments menu. These services are not included in the rate.

The Baixa Pombalina and Chiado shopping areas are just a 15-minute metro trip away and both Luz and Alvalade Football Stadiums are within 4 km. Lisbon International Airport is 4 km away.",locat halfway saldanha campo pequeno jupit lisboa newli built featur panoram rooftop outdoor swim pool well spa portugues restaur lobbi bar food drink preserv origin architectur jupit lisboa hotel spaciou room decor imag lisbon equip free wifi air condit soundproof flatscreen work desk privat bathroom come walkin shower hairdryer free toiletri onsit restaur serv hot breakfast buffet everi morn includ vari menu intern tradit portugues dish lisboa amada lobbi bar varieti drink snack 24hour servic avail guest conveni summer time there also rooftop bar avail snack drink jupit lisboa hotel 24hour front desk provid varieti servic includ shuttl servic bicycl car rental ticket servic luggag storag concierg servic privat underground park avail extra fee fulli equip meet room 24hour fit centr avail free charg bluspa jupit lisboa featur indoor treatment pool sauna steam bath complet massag treatment menu servic includ rate baixa pombalina chiado shop area 15minut metro trip away luz alvalad footbal stadium within lisbon intern airport away,1,1,0,0,1,0,1,1,1,0,0
TURIM Luxe Hotel,597,7.8,https://www.booking.com/hotel/pt/luxe-by-turim-hoteis.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=144&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402789&all_sr_blocks=23941305_0_2_0_0&highlighted_blocks=23941305_0_2_0_0&matching_block_id=23941305_0_2_0_0&sr_pri_blocks=23941305_0_2_0_0__59702&from=searchresults,"The Luxe Hotel, located in Lisbon’s historical centre, is close to Anjos Metro Station and downtown Lisbon is within walking distance. Free Wi-Fi is offered throughout the property.

Luxe Hotel By Turim Hoteis offers contemporary rooms decorated with chic furnishings and earthy colours. Each has satellite TV and modern bathrooms.

Guests can enjoy a daily continental breakfast at the Luxe Hotel By Turin Hoteis. The hotel also features a bar.

Eduardo VII Park and Liberty Avenue are both less than 2 km from Hotel Luxe. At the 24-hour front desk, guests can ask for more information about the local area.",lux locat lisbon histor centr close anjo metro station downtown lisbon within walk distanc free wifi offer throughout lux turim hotei offer contemporari room decor chic furnish earthi colour satellit modern bathroom guest enjoy daili continent breakfast lux turin hotei also featur bar eduardo vii park liberti avenu less lux 24hour front desk guest ask inform local area,0,0,0,0,1,0,1,0,1,0,0
