Name,Price,Rating,Hotel Link,Description
Almaria - Da Corte Apartments | Chiado,1179,9.4,https://www.booking.com/hotel/pt/almaria-da-corte-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=222&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402794&all_sr_blocks=248991501_365521620_2_1_0&highlighted_blocks=248991501_365521620_2_1_0&matching_block_id=248991501_365521620_2_1_0&sr_pri_blocks=248991501_365521620_2_1_0__117880&from=searchresults,"Located on the site of an historic Lisbon building, Da Corte Apartments features luxurious accommodation, in a setting which blends antique decorative features and modern comforts. It is primely located, at a 6-minute walk from Chiado and a 5-minute walk from Cais do Sodré.

The building's reception area features a unique chandelier, while the various apartments each feature smaller, but also unique, decorative pieces. Each accommodation is named after a different member of Portugal's monarchy. All units have a dining area, kitchenette and a seating area with a TV. Each also features a private bathroom with free toiletries. Free WiFi is featured throughout the property.

Guests are welcome to cook their own meals in the kitchenette of their accommodation. Alternatively, Lisbon's historic centre is filled with a wide range of popular restaurants and eateries, many of which are within a 5 to 10-minute walk from the property.

Trendy Bairro Alto's shops, bars and cafés are a 12-minute walk away, while the historic Rossio is within a 9-minute walk from Almaria - Da Corte Apartments | Chiado. Avenida da Liberdade, with its high-end shops and boutiques, is 1.2 km away. The nearest airport is Lisbon Humberto Delgado Airport, 9.8 km from the property."
Boemio FLH Hotels,1239,9.2,https://www.booking.com/hotel/pt/boemio-flh-hotels-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=223&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402794&all_sr_blocks=921715903_363837994_0_1_0&highlighted_blocks=921715903_363837994_0_1_0&matching_block_id=921715903_363837994_0_1_0&sr_pri_blocks=921715903_363837994_0_1_0__123900&from=searchresults,"Ideally situated in the centre of Lisbon, Boemio FLH Hotels features buffet breakfast and free WiFi throughout the property. The property is around 1.1 km from St. George's Castle, 1.2 km from Miradouro da Senhora do Monte and 7.8 km from Luz Football Stadium. Jeronimos Monastery is 8.3 km from the hotel and Lisbon Oceanarium is 9 km away.

At the hotel, the rooms have a desk. Complete with a private bathroom fitted with a shower and a hairdryer, all rooms at Boemio FLH Hotels have a flat-screen TV and air conditioning, and some rooms are fitted with a seating area. All guest rooms will provide guests with a minibar.

With staff speaking English, Spanish and Portuguese, advice is available at the reception.

Popular points of interest near the accommodation include Rossio, Dona Maria II National Theatre and Commerce Square. Humberto Delgado Airport is 8 km from the property, and the property offers a paid airport shuttle service."
Calçada do Combro,996,8.7,https://www.booking.com/hotel/pt/calcada-do-combro.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=224&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402794&all_sr_blocks=447366801_383496769_3_0_0&highlighted_blocks=447366801_383496769_3_0_0&matching_block_id=447366801_383496769_3_0_0&sr_pri_blocks=447366801_383496769_3_0_0__99600&from=searchresults,"Situated in Lisbon, 1.1 km from Rossio, 1.8 km from St. George's Castle and 1.2 km from Dona Maria II National Theatre, Calçada do Combro features accommodation with a terrace and free WiFi. Guests staying at this apartment have access to a balcony. The property is 1.6 km from the city centre and 1.3 km from Commerce Square.

The spacious apartment has 2 bedrooms, a flat-screen TV with streaming services, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 2 bathrooms with a shower. Towels and bed linen are available in the apartment. The accommodation is non-smoking.

Guests at the apartment will be able to enjoy activities in and around Lisbon, like hiking.

Miradouro da Senhora do Monte is 3.3 km from Calçada do Combro, while Jeronimos Monastery is 6.2 km from the property. The nearest airport is Humberto Delgado Airport, 10 km from the accommodation."
LeL Madalena GuestHouse,646,7.8,https://www.booking.com/hotel/pt/lel-madalena-guest-house.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=225&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402794&all_sr_blocks=571745003_219276725_0_0_0&highlighted_blocks=571745003_219276725_0_0_0&matching_block_id=571745003_219276725_0_0_0&sr_pri_blocks=571745003_219276725_0_0_0__64600&from=searchresults,"Located in the centre of Lisbon, 600 metres from St. George's Castle and 600 metres from Commerce Square, LeL Madalena GuestHouse offers free WiFi and air conditioning. It is set 600 metres from Rossio and provides full-day security. Dona Maria II National Theatre is 700 metres away and Miradouro da Senhora do Monte is 1.3 km from the guest house.

At the guest house, each unit is equipped with a wardrobe, a flat-screen TV, a private bathroom, bed linen and towels. Some units include a private entrance. The units are equipped with heating facilities.

Jeronimos Monastery is 7.3 km from the guest house, while Luz Football Stadium is 7.7 km away. Humberto Delgado Airport is 7 km from the property."
BessaHotel Liberdade,1292,9.1,https://www.booking.com/hotel/pt/bessahotel-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=226&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=104025503_91944042_2_2_0&highlighted_blocks=104025503_91944042_2_2_0&matching_block_id=104025503_91944042_2_2_0&sr_pri_blocks=104025503_91944042_2_2_0__129200&from=searchresults,"BessaHotel Liberdade is centrally located in Lisbon’s prestigious Avenida da Liberdade, a few minutes’ from Restauradores Square. Free WiFi is available and private parking can be arranged at an extra charge.

The air-conditioned luxurious rooms of BessaHotel are decorated in a modern style. All rooms have a work desk and a satellite/cable flat screen TV with Chromecast connectivity and video on demand. Some rooms have balconies with views of the city.

Featuring a 24-hour reception, BessaHotel provides a business centre and therapeutic massages upon request. The wellness area at BessaHotel Liberdade is comprised of an indoor pool, a sauna, a Turkish bath and a fitness centre. Other facilities offered at the property include luggage storage and laundry facilities.

BessaHotel Liberdade is 500 metres from Rossio and 700 metres from the commercial area of Chiado. The Restauradores Metro Station is 300 metres away and Lisbon International Airport is 6 km away."
Boho Guesthouse - Rooms & Apartments,400,7.4,https://www.booking.com/hotel/pt/boho-cais-do-sodre-guesthouse.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=227&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=109285515_84221510_2_0_0_525393&highlighted_blocks=109285515_84221510_2_0_0_525393&matching_block_id=109285515_84221510_2_0_0_525393&sr_pri_blocks=109285515_84221510_2_0_0_525393_40028&from=searchresults,"Boho Guesthouse - Rooms & Apartments is located in Lisbon, just 280 metres from Cais do Sodré Train and Metro Stations. The Tagus riverside is 300 metres away while Chiado is within 400 metres.

Featuring free WiFi, each room includes access to shared bathroom facilities. The rooms include a seating area.

Guests may cook their own meals in the communal kitchen at their disposal. Alternatively, the historical centre is within a 5-minute walk and has a variety of Portuguese and international eateries.

Bairro Alto is the city’s main bar area and is just 750 metres away. Historical Rossio is 1 km away, while São Jorge Castle is 1.5 km from the guest house. Lisbon’s Portela Airport is 8 km from the Boho Guesthouse - Rooms & Apartments."
Chiado Trindade Apartments | Lisbon Best Apartments,1909,9.7,https://www.booking.com/hotel/pt/chiado-trindade-apartments-lisbon-best-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=228&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=108770403_119148053_4_0_0_225532&highlighted_blocks=108770403_119148053_4_0_0_225532&matching_block_id=108770403_119148053_4_0_0_225532&sr_pri_blocks=108770403_119148053_4_0_0_225532_190895&from=searchresults,"Located in the heart of Lisbon Chiado district, the Chiado Trindade Apartments | Lisbon Best Apartments are made of modern air-conditioned apartments located in a refurbished building. Free WiFi access is available.

Each unit has an individual décor, a safety deposit box and a flat-screen cable TV. The marble bathroom includes free toiletries and a bath or a shower.

All units have a kitchenette opening to the seating area, and some have a terrace or balcony. The units combine modern style with vintage-style furniture.

The well-known A Brasileira Café with Fernando Pessoa statue is down the street, and the lively Bairro Alto is less than 5 minutes’ walking from the Chiado Trindade Apartments | Lisbon Best Apartments.

Rossio Train Station is 600 metres away, and Lisbon International Airport is around 8 km from CChiado Trindade Apartments | Lisbon Best Apartments."
Cativos - Alfama Center District,783,8.1,https://www.booking.com/hotel/pt/cativos-alfama-center-district.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=229&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=256827901_104328993_0_0_0&highlighted_blocks=256827901_104328993_0_0_0&matching_block_id=256827901_104328993_0_0_0&sr_pri_blocks=256827901_104328993_0_0_0__78340&from=searchresults,"Right in the centre of Lisbon, situated within a short distance of Commerce Square and St. George's Castle, Cativos - Alfama Center District offers free WiFi, air conditioning and household amenities such as an oven and kettle. With inner courtyard views, this accommodation offers a patio. The accommodation features airport transfers, while a bicycle rental service is also available.

The apartment has 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with streaming services, a dining area, a fully equipped kitchen, and a terrace with city views. This apartment also comes with a balcony that doubles up as an outdoor dining area. For added privacy, the accommodation features a private entrance.

Guests can grab a bite to eat in the in-house family-friendly restaurant, which specialises in African cuisine and also offers vegetarian, vegan and dairy-free options.

A car rental service is available at the apartment.

Popular points of interest near Cativos - Alfama Center District include Rossio, Miradouro da Senhora do Monte and Dona Maria II National Theatre. Humberto Delgado Airport is 7 km from the property."
My Story Hotel Rossio,908,9.0,https://www.booking.com/hotel/pt/my-story-rossio.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=230&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=126347902_88540047_0_2_0&highlighted_blocks=126347902_88540047_0_2_0&matching_block_id=126347902_88540047_0_2_0&sr_pri_blocks=126347902_88540047_0_2_0__90752&from=searchresults,"Offering a restaurant, My Story Hotel Rossio is located in Lisbon. Free WiFi access is available. Each room here will provide you with air conditioning and a minibar. Featuring a shower, private bathroom also comes with a hairdryer and free toiletries. You can enjoy city view from the room. Extras include a desk, a safety deposit box and bed linen.

At My Story Hotel Rossio you will find a 24-hour front desk and a bar. Other facilities offered at the property include luggage storage.

The hotel is in Rossio, 400 metres from Chiado and 350 metres from Liberty Avenue. Lisbon Portela Airport is 6 km away. You can enjoy city view from some of the rooms."
NEW Lisbon downtown Houses-4A,784,7.8,https://www.booking.com/hotel/pt/new-lisbon-downtown-houses-4a.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=231&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=501314901_169642323_4_0_0&highlighted_blocks=501314901_169642323_4_0_0&matching_block_id=501314901_169642323_4_0_0&sr_pri_blocks=501314901_169642323_4_0_0__78440&from=searchresults,"Offering free WiFi and city views, NEW Lisbon downtown Houses-4A is an accommodation situated right in the heart of Lisbon, just 800 metres from St. George's Castle and 500 metres from Rossio. The apartment, set in a building dating from 2017, is 1 km from Miradouro da Senhora do Monte and less than 1 km from Commerce Square. The property is non-smoking and is located 600 metres from Dona Maria II National Theatre.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a microwave and a coffee machine, and 1 bathroom with a shower and a hair dryer. Towels and bed linen are available in the apartment. There is also a seating area and a fireplace.

Luz Football Stadium is 7.7 km from the apartment, while Jeronimos Monastery is 8.4 km from the property. Humberto Delgado Airport is 7 km away."
The Visionaire Apartments,1060,9.1,https://www.booking.com/hotel/pt/the-visionaire-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=276794001_363410141_0_0_0&highlighted_blocks=276794001_363410141_0_0_0&matching_block_id=276794001_363410141_0_0_0&sr_pri_blocks=276794001_363410141_0_0_0__106000&from=searchresults,"Set in Lisbon's historical downtown, The Visionaire Apartments features apartments, studios and suites right across from the iconic Figueira Square. Rossio is 130 metres away, while Commerce Square and the Tagus riverside are at a 10-minute walk.

All of the property's units come with free WiFi, a flat-screen TV and a seating area. The studios, apartments and suites include a kitchen or kitchenette and a dining area, with plenty of natural light. The units can have views over either Lisbon's streets, Figueira Square or even The iconic São Jorge Castle, for some of the suites.

The equipped kitchens or kitchenettes all come fully equipped and allow guests to cook their own meals comfortably. The surrounding area is filled with a range of popular eateries, including renowned restaurants, emblematic cafés and classic pastry shops.

The high-end shops and boutiques of Avenida da Liberdade are at a short 5-minute walk away. Popular Chiado is within a 6-minute walk. At 1 km is Bairro Alto, one of the city's most renowned nightlife hotspots. The nearest airport is Lisbon Humberto Delgado Airport, 7.6 km from the accommodation."
Duplo Charme Boutique Hotel,612,8.2,https://www.booking.com/hotel/pt/duplo-charme-boutique.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=504064906_172782371_0_2_0&highlighted_blocks=504064906_172782371_0_2_0&matching_block_id=504064906_172782371_0_2_0&sr_pri_blocks=504064906_172782371_0_2_0__61200&from=searchresults,"Set in Lisbon and with Miradouro da Senhora do Monte reachable within 1.3 km, Duplo Charme Boutique Hotel offers concierge services, allergy-free rooms, a shared lounge, free WiFi throughout the property and a terrace. This 3-star hotel offers a 24-hour front desk and a business centre. The property is 700 metres from the city centre and 1.9 km from Rossio.

A buffet, continental or halal breakfast can be enjoyed at the property.

Dona Maria II National Theatre is 1.9 km from the hotel, while Commerce Square is 2.7 km from the property. Humberto Delgado Airport is 6 km away."
Casa da Mariquinhas,751,8.7,https://www.booking.com/hotel/pt/casa-da-mariquinhas-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=275301001_109898233_2_0_0&highlighted_blocks=275301001_109898233_2_0_0&matching_block_id=275301001_109898233_2_0_0&sr_pri_blocks=275301001_109898233_2_0_0__75082&from=searchresults,"In the Arroios district of Lisbon, close to Dona Maria II National Theatre, Casa da Mariquinhas features free WiFi and a washing machine. This apartment provides accommodation with a patio. The property is 1.1 km from Rossio, and within 600 metres of the city centre.

The spacious apartment comes with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with satellite channels, a dining area, a fully equipped kitchen, and a terrace with quiet street views. A private entrance leads guests into the apartment, where they can enjoy some wine or champagne. This apartment is non-smoking and soundproof.

There is a coffee shop on-site.

Popular points of interest near the apartment include Commerce Square, Miradouro da Senhora do Monte and St. George's Castle. Humberto Delgado Airport is 7 km away."
Patria Hotel,612,8.3,https://www.booking.com/hotel/pt/pensao-residencial-patria.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=26030302_88537052_0_2_0&highlighted_blocks=26030302_88537052_0_2_0&matching_block_id=26030302_88537052_0_2_0&sr_pri_blocks=26030302_88537052_0_2_0__61200&from=searchresults,"Located at the central Saldanha Square, Pátria Hotel offers rooms with air conditioning, just a 1-minute walk from the Saldanha Metro station. Lisbon's historic centre is a 10-minute metro ride away, featuring emblematic areas like Chiado, Rossio and Bairro Alto.

The hotel offers free WiFi throughout. All rooms have a clean décor and are fitted with USB outlets, electric kettle and a flat-screen TV with multilingual cable channels. Featuring a private bathroom, all include a hair dryer and a safety deposit box.

Each morning guests can enjoy a continental breakfast buffet, made with local products, which is served in the breakfast room. There is also an outdoor esplanade, where guests are welcome to relax. Guests can also explore the surrounding area and discover the various restaurants in the surroundings.

The front desk is open 24/7 and can help with various queries.

Pátria Hotel is situated a 15 minutes' walk from Marquês de Pombal Square and the Eduardo VII Park. Next to the park is the start of Avenida da Liberdade, famed for its high-end shops and boutiques. Lisbon's Humberto Delgado Airport is 6 km away and is reachable via metro."
LR Guest House,856,9.5,https://www.booking.com/hotel/pt/lr-guest-house.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=830631303_348149883_2_1_0_383404&highlighted_blocks=830631303_348149883_2_1_0_383404&matching_block_id=830631303_348149883_2_1_0_383404&sr_pri_blocks=830631303_348149883_2_1_0_383404_85591&from=searchresults,"LR Guest House features accommodation situated 1.4 km from the centre of Lisbon and offers a bar and a shared lounge. The property features city and inner courtyard views, and is 1.1 km from Commerce Square. The guest house has family rooms.

The guest house will provide guests with air-conditioned units offering a desk, a coffee machine, a dishwasher, a safety deposit box, a flat-screen TV and a private bathroom with a shower. Free WiFi is accessible to all guests, while certain rooms come with a terrace. At the guest house, every unit comes with bed linen and towels.

Buffet and continental breakfast options with warm dishes, local specialities and fresh pastries are available. There is a coffee shop on-site.

Sightseeing tours are available around the property.

Popular points of interest near the guest house include Rossio, St. George's Castle and Dona Maria II National Theatre. Humberto Delgado Airport is 10 km from the property, and the property offers a paid airport shuttle service."
Eurostars Das Letras,1135,8.7,https://www.booking.com/hotel/pt/eurostars-das-letras.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=237&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=4079401_91456853_2_2_0&highlighted_blocks=4079401_91456853_2_2_0&matching_block_id=4079401_91456853_2_2_0&sr_pri_blocks=4079401_91456853_2_2_0__113536&from_sustainable_property_sr=1&from=searchresults,"Situated in historic Lisbon, Eurostars Das Letras offers designer rooms with flat-screen TVs and free Wi-Fi access. The Botanic Gardens of Lisbon are 1 km away.

Ample and offering marble and timber furnishings, each themed room has a pillow menu and luxury bathroom amenities. Although Eurostars Das Letras is centrally located, rooms are quiet and some offer panoramic views of São Jorge castle.

Guests can also enjoy outdoor dining on its spacious terrace. Facilities at Das Letras Eurostars include a well-equipped fitness centre and a sauna.

The boutique hotel is less than 500 metres away from the statues of Avenida da Liberdade and less than a 5-minute walk to the Avenida Metro Station.

Bookings of 5 or more rooms and bookings of more than 6 days may be subject to special cancellation and payment conditions."
FLH Principe Real Luxus Apartments,824,7.9,https://www.booking.com/hotel/pt/feels-like-home-principe-real-luxus-apartment.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=186487702_299147339_4_0_0&highlighted_blocks=186487702_299147339_4_0_0&matching_block_id=186487702_299147339_4_0_0&sr_pri_blocks=186487702_299147339_4_0_0__82431&from=searchresults,"FLH Principe Real Luxus Apartments provides accommodation within 1.2 km of the centre of Lisbon, with free WiFi, and a kitchenette with a dishwasher, an oven and a microwave. The air-conditioned accommodation is 1.3 km from Rossio. The apartment features family rooms.

At the apartment complex, every unit has a wardrobe, a TV, a private bathroom, bed linen and towels. A toaster, a fridge and stovetop are also provided, as well as a coffee machine and a kettle. The units will provide guests with kitchenware.

Dona Maria II National Theatre is 1.4 km from the apartment, while Commerce Square is 1.9 km away. The nearest airport is Humberto Delgado, 9 km from FLH Principe Real Luxus Apartments, and the property offers a paid airport shuttle service."
Residencial Horizonte,404,7.0,https://www.booking.com/hotel/pt/residencial-horizonte.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXX97wGwAIB0gIkMTlmYTUyZDEtMDg0Zi00N2M2LWEzMzAtZGZjNmJjZjA0MjZj2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-29&checkout=2025-06-02&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=239&sr_order=popularity&srpvid=5dde43eef25c03b4&srepoch=1738402795&all_sr_blocks=3908301_0_2_1_0&highlighted_blocks=3908301_0_2_1_0&matching_block_id=3908301_0_2_1_0&sr_pri_blocks=3908301_0_2_1_0__40395&from=searchresults,"Located in the centre of Lisbon, opposite the Parque Metro station, the Residencial Horizonte Hotel offers air-conditioned rooms with satellite TV. St. George's Castle is 3.4 km away.

The rooms at Residencial Horizonte are decorated with warm colours and wooden furniture. All rooms have a safety deposit box, a hairdryer, and a modern en suite bathroom.

Every morning, guests can enjoy a local and international buffet breakfast in Residencial Horizonte Hotel’s breakfast room. The bar offers refreshing drinks and light snacks.

Guests can benefit from Hotel Residencial Horizonte’s 24-hour reception. The hotel also offers laundry facilities and concierge and porter services.

The Horizonte Hotel is a short walk from Eduardo VII gardens and close to the central shopping districts of Lisbon. The Parque Metro station opposite the hotel provides access to the Benfica Stadium, the zoo, and Santa Apolonia."
