Name,Price,Rating,Hotel Link,Description
EPIC SANA Lisboa Hotel,1588,9.3,https://www.booking.com/hotel/pt/epic-sana-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=65&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=47070009_91475077_2_1_0&highlighted_blocks=47070009_91475077_2_1_0&matching_block_id=47070009_91475077_2_1_0&sr_pri_blocks=47070009_91475077_2_1_0__158801&from_sustainable_property_sr=1&from=searchresults,"Between the renowned Amoreiras shopping and the illustrious square of Marquês de Pombal near the most glamourous avenue of Lisbon, Avenida da Liberdade, stands the awe-inspiring 5-star EPIC SANA Lisboa Hotel. Marquês de Pombal metro station is 700 m away.

The hotel features elegant and spacious contemporary rooms and suites with amazing river or city views; an Award-Winning Restaurant - Flor-De-Lis, with one of the most coveted city Brunch’s offer; an urban Lounge Terrace & Bar – Scale, with its tempting afternoon tea, and a breathtaking view rooftop bar – Upscale, with its infinity pool lounge with an exclusive access for the hotel Guests.
An impressive Congress and Event Center of 2 229 square meters, divided in 2 floors, with a total of 14 flexible meeting and events rooms, to celebrate all type of meetings and events.

To enhance the Guests' experience, EPIC SANA Lisboa Hotel offers its own wellness center company concept - SAYANNA WELLNESS & SPA, in association with the international brand Aromatherapy Associates. A secret hideaway of 1 700 square meters, with a soothing and soulful urban concept, 7 private treatment rooms and 1 double spa suite with its bathtub, a relaxing room, a 12 meters lap pool with waterfalls surrounded with cozy lounge chairs; a wet area with sauna, steam room, an ice fountain, and sensorial showers to refresh, to strengthen and to release. It also has a Fitness Center with PT programs.

Lisbon International Airport is 6.7 km away, and Amoreiras shopping centre is around 300 metres away. EPIC SANA Lisboa Hotel is around 20 minutes by public transports from the lively Bairro Alto district."
Hills Hotel Lisboa,800,7.9,https://www.booking.com/hotel/pt/hills-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=66&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=851424926_352431792_2_2_0_441950&highlighted_blocks=851424926_352431792_2_2_0_441950&matching_block_id=851424926_352431792_2_2_0_441950&sr_pri_blocks=851424926_352431792_2_2_0_441950_80000&from=searchresults,"Featuring a terrace, a restaurant as well as a bar, Hills Hotel Lisboa is set in the centre of Lisbon, 1.8 km from Miradouro da Senhora do Monte. This 4-star hotel offers a concierge service and luggage storage space. The accommodation offers a 24-hour front desk, airport transfers, room service and free WiFi throughout the property.

The hotel will provide guests with air-conditioned rooms offering a wardrobe, a coffee machine, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower.

Guests at Hills Hotel Lisboa can enjoy a buffet breakfast.

Rossio is 2.9 km from the accommodation, while Commerce Square is 2.9 km away. Humberto Delgado Airport is 6 km from the property."
Discovery Apartment Estrela,722,7.9,https://www.booking.com/hotel/pt/apartamentos-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=67&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=105842903_388655719_2_0_0_420350&highlighted_blocks=105842903_388655719_2_0_0_420350&matching_block_id=105842903_388655719_2_0_0_420350&sr_pri_blocks=105842903_388655719_2_0_0_420350_72212&from=searchresults,"Located within 3.7 km of Rossio and 3.8 km of Dona Maria II National Theatre in Lisbon, Discovery Apartment Estrela provides accommodation with seating area. There is a private entrance at the apartment for the convenience of those who stay. The apartment features family rooms.

The units are equipped with air conditioning, a flat-screen TV with satellite channels, a microwave, a coffee machine, a shower, a hair dryer and a desk. Every unit includes a kettle, a private bathroom and free WiFi, while selected rooms are equipped with a terrace and some have garden views. At the apartment complex, each unit is equipped with bed linen and towels.

A minimarket is available at the apartment.

Commerce Square is 4.2 km from the apartment, while St. George's Castle is 4.8 km from the property. Humberto Delgado Airport is 10 km away, and the property offers a paid airport shuttle service."
"Look Living, Lisbon Design Apartments",1574,9.6,https://www.booking.com/hotel/pt/look-living-lisbon-design-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=68&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=917547101_381907377_2_1_0_456756&highlighted_blocks=917547101_381907377_2_1_0_456756&matching_block_id=917547101_381907377_2_1_0_456756&sr_pri_blocks=917547101_381907377_2_1_0_456756_157424&from=searchresults,"Set within 1.4 km of Commerce Square and 1.4 km of Rossio, Look Living, Lisbon Design Apartments offers rooms with air conditioning and a private bathroom in Lisbon. Among the facilities of this property are a restaurant, a lift and luggage storage space, along with free WiFi throughout the property. The accommodation provides airport transfers, while a bicycle rental service is also available.

Each unit comes with a sofa, a seating area, a flat-screen TV, a well-fitted kitchenette with a dining area, a safety deposit box and a private bathroom with bathrobes. A dishwasher, an oven and microwave are also offered, as well as a coffee machine and a kettle. At the aparthotel, units are fitted with bed linen and towels.

Sightseeing tours are available within easy reach of the property. A car rental service is available at the aparthotel.

St. George's Castle is 2.9 km from Look Living, Lisbon Design Apartments, while Dona Maria II National Theatre is 1.5 km from the property. Humberto Delgado Airport is 10 km away."
Hotel INN Rossio,740,7.6,https://www.booking.com/hotel/pt/hotel-inn-rossio.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=69&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=3891911_0_2_0_0&highlighted_blocks=3891911_0_2_0_0&matching_block_id=3891911_0_2_0_0&sr_pri_blocks=3891911_0_2_0_0__73954&from=searchresults,"Located within a 3-minute walk from Rossio Square, Hotel INN Rossio offers soundproofed rooms with satellite TV and a private balcony. Most rooms offers panoramic views over the famed São Jorge Castle.

All rooms have wooden flooring and simple furnishings which include a full-size wardrobe or chest of drawers. Each air-conditioned room has a TV and an armchair in the seating area. Some of the rooms include a sofa bed.

Halal Food options are available. Hotel INN Rossio's staff can help organise car rentals and arrange tours to nearby locations. Currency exchange and guest laundry services are also available.

Hotel INN Rossio is 5 minutes’ walk from Rossio Metro station. São Jorge Castle is 1.6 km away while the Santa Justa Lift is 650 metres away. The historical Chiado area is 600 metres away."
Bica FLH Suites,1022,9.1,https://www.booking.com/hotel/pt/feels-like-home-bica-prime-suites.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=70&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=216863303_97210515_0_1_0&highlighted_blocks=216863303_97210515_0_1_0&matching_block_id=216863303_97210515_0_1_0&sr_pri_blocks=216863303_97210515_0_1_0__102200&from=searchresults,"Bica FLH Suites is located in the historical centre of Lisbon, within the famed Bica neighbourhood. The building which was an art gallery since the fifties, was refurbished in the beginning of 2017.

The comfortable rooms feature a rainfall shower, free toiletries, hair dryer, air conditioning, desk and a flat-screen TV. Free WiFi is available and the cosy terrace outside is ideal for warm evenings. Some of the rooms offer a view overlooking the garden.

A continental breakfast is served every morning, also there is a wide range of restaurants and bars in the surroundings. This Bed and Breakfast is located halfway between Chiado and Bairro Alto.

The Baixa-Chiado metro station is within 300 metres. Cais do Sodré station is at a 10-minute walk and connects with Belém and Cascais. The Rossio train station is an 8-minute walk and connects with scenic Sintra. The nearest airport is Lisbon's Humberto Delgado Airport, 7 km from Bica FLH Suites."
Lisboa Carmo Hotel,1862,8.9,https://www.booking.com/hotel/pt/lisboa-carmo.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=71&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=41940611_91927692_0_2_0_431879&highlighted_blocks=41940611_91927692_0_2_0_431879&matching_block_id=41940611_91927692_0_2_0_431879&sr_pri_blocks=41940611_91927692_0_2_0_431879_186200&from=searchresults,"Located in the heart of the city, Lisboa Carmo Hotel features luxury rooms with classic and contemporary décor. The upper floors of the hotel offer views of the Tagus River and Lisbon's old town. The popular Bairro Alto district is a 3 minutes' walk away.

The stylish rooms have pastel coloured walls. Each is equipped with air conditioning, a flat-screen cable TV, minibar and a private bathroom with free toiletries. Some rooms have Saint Jorge Castle, city and Tagus River views. An in-room breakfast is available.

A buffet breakfast is served daily.  Guest can enjoy contemporary-style dining at the Maria do Carmo Restaurant. The bar serves a variety of beverages and wines.

Lisboa Carmo Hotel is a 5 minutes’ walk from several restaurants, bars, cafés and shops. Historical sites and museums such as Lisbon Cathedral, Igreja de São Roque and the Chiado Museum are within a 10-minute walk away.

Rossio Train Station is a 5-minute walk away and Lisbon Portela International Airport is within a 20-minute drive or train ride away."
BOULEVARD Boutique Studios,892,8.7,https://www.booking.com/hotel/pt/boulevard-boutique-studios.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=72&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=993405001_372282879_2_0_0&highlighted_blocks=993405001_372282879_2_0_0&matching_block_id=993405001_372282879_2_0_0&sr_pri_blocks=993405001_372282879_2_0_0__89200&from=searchresults,"Offering quiet street views and a bar, BOULEVARD Boutique Studios offers accommodation situated conveniently in Lisbon, within a short distance of Dona Maria II National Theatre, Commerce Square and Miradouro da Senhora do Monte. Among the facilities at this property are a 24-hour front desk and luggage storage space, along with free WiFi throughout the property. The property is 600 metres from the city centre and less than 1 km from Rossio.

At the apartment complex, the units have air conditioning, a seating area, a flat-screen TV with cable channels, a kitchenette, a dining area and a private bathroom with free toiletries and a shower. All units feature private entrance. At the apartment complex, the units include bed linen and towels.

St. George's Castle is 2.8 km from the apartment, while Luz Football Stadium is 5.8 km from the property. Humberto Delgado Airport is 8 km away, and the property offers a paid airport shuttle service."
PortoBay Liberdade,1215,9.0,https://www.booking.com/hotel/pt/porto-bay-liberdade.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=73&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=83907302_0_2_0_0&highlighted_blocks=83907302_0_2_0_0&matching_block_id=83907302_0_2_0_0&sr_pri_blocks=83907302_0_2_0_0__121460&from_sustainable_property_sr=1&from=searchresults,"Located in the heart of Lisbon, PortoBay Liberdade is a 5-star hotel that has features of a resort in an urban setting. This boutique hotel offers an indoor swimming pool and free WiFi in all areas.

Designed by the architect Frederico Valsassina, PortoBay Liberdade preserved the original early 20th-century façade creating an environment that evokes details from the past and the contemporary. Each room includes a seating area, a desk, a minibar, a flat-screen cable TV and a private bathroom with free Rituals toiletries. A pillow menu is available for guests' comfort.

At PortoBay Liberdade guests can enjoy a daily breakfast. Guests can relax at the bar in the hotel.

With a 24-hour front desk and facilities for disabled guests, Porto Bay Liberdade includes room service, business centre, laundry service and private parking on site.

PortoBay Liberdade is right next to Avenida da Liberdade and 1.5 km from main commercial areas like Rua Augusta and Chiado. Marquês de Pombal Metro Station is 150 metres away and the El Corte Inglés Shopping Centre is a 20-minute walk. Lisbon International Airport is 7 km away."
Magnificent flat with spectacular views in Graça,1173,9.4,https://www.booking.com/hotel/pt/magnificent-flat-with-spectacular-views-in-graca.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=74&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=644273301_265172458_3_0_0_358658&highlighted_blocks=644273301_265172458_3_0_0_358658&matching_block_id=644273301_265172458_3_0_0_358658&sr_pri_blocks=644273301_265172458_3_0_0_358658_117294&from=searchresults,"Situated in Lisbon, 300 metres from Miradouro da Senhora do Monte and 1.1 km from Rossio, Magnificent flat with spectacular views in Graça offers air conditioning. Featuring sea and river views, this apartment also comes with free WiFi. The property is non-smoking and is located 1.2 km from Dona Maria II National Theatre.

The spacious apartment has 2 bedrooms, a flat-screen TV with streaming services, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a walk-in shower. Towels and bed linen are offered in the apartment. Additional in-room amenities include wine or champagne.

Commerce Square is 1.8 km from the apartment, while St. George's Castle is 1.2 km away. Humberto Delgado Airport is 6 km from the property, and the property offers a paid airport shuttle service."
Ibis Styles Lisboa Centro Liberdade NE,731,8.5,https://www.booking.com/hotel/pt/embaixador.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=75&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=3938220_94256923_2_2_0&highlighted_blocks=3938220_94256923_2_2_0&matching_block_id=3938220_94256923_2_2_0&sr_pri_blocks=3938220_94256923_2_2_0__73120&from_sustainable_property_sr=1&from=searchresults,"Located 400 metres from Marques de Pombal Square and Metro Station, Ibis Styles Lisboa Centro Liberdade NE has stylish, modern rooms.

Featuring free WiFi, the air-conditioned rooms are brightly decorated, with designer furniture. Each has a flat-screen cable TV, a minibar and desk. With lots of natural light, the bathrooms provide free toiletries, large showers and a hairdryer.

The 24-hour reception staff can provide luggage storage and assist with car hire. Avenida da Liberdade, Lisbon’s trendy main street and home to many exclusive shops, is 400 m away.

Eduardo VII Park is 7 minutes’ walk away and Saldanha Metro Station, offering direct access to Lisbon International Airport is within a 15-minute walk. Underground parking is available on site."
Wine & Books Lisboa Hotel,1442,9.3,https://www.booking.com/hotel/pt/wine-amp-books-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=76&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403170&all_sr_blocks=764538401_0_2_0_0&highlighted_blocks=764538401_0_2_0_0&matching_block_id=764538401_0_2_0_0&sr_pri_blocks=764538401_0_2_0_0__144189&from=searchresults,"Situated in Lisbon, 700 metres from Jeronimos Monastery, Wine & Books Lisboa Hotel features accommodation with a fitness centre, private parking, a terrace and a restaurant. Attractively situated in the Ajuda district, this hotel offers a bar, as well as a sauna. The accommodation provides a 24-hour front desk, airport transfers, room service and free WiFi throughout the property.

The hotel will provide guests with air-conditioned rooms offering a desk, a coffee machine, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. Rooms have a kettle, while certain rooms are fitted with a balcony and others also boast city views. The rooms have a wardrobe.

Buffet and continental breakfast options are available at Wine & Books Lisboa Hotel.

Commerce Square is 7.7 km from the accommodation, while Rossio is 8.2 km from the property. Humberto Delgado Airport is 15 km away."
Saldanha Pool & Garden,506,8.7,https://www.booking.com/hotel/pt/saldanha-pool-amp-garden.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=77&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403171&all_sr_blocks=613389504_239931128_2_0_0_427590&highlighted_blocks=613389504_239931128_2_0_0_427590&matching_block_id=613389504_239931128_2_0_0_427590&sr_pri_blocks=613389504_239931128_2_0_0_427590_50560&from=searchresults,"Saldanha Pool & Garden is situated in Lisbon and has a private pool and pool views. The property features city and quiet street views, and is 3.1 km from Rossio. The property is 3 km from Miradouro da Senhora do Monte, and within 1.1 km of the city centre.

All units feature air conditioning and a cable flat-screen TV. With a private bathroom fitted with a walk-in shower and a hair dryer, units at the guest house also boast free WiFi, while certain rooms are equipped with a terrace. At the guest house, each unit includes bed linen and towels.

Dona Maria II National Theatre is 3.2 km from the guest house, while Commerce Square is 3.6 km away. Humberto Delgado Airport is 7 km from the property, and the property offers a paid airport shuttle service."
Torel Palace Lisbon,2216,8.9,https://www.booking.com/hotel/pt/torel-palace.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=78&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403171&all_sr_blocks=73133017_0_2_1_0&highlighted_blocks=73133017_0_2_1_0&matching_block_id=73133017_0_2_1_0&sr_pri_blocks=73133017_0_2_1_0__221605&from=searchresults,"Located on a hill in the heart of Lisbon, Torel Palace Lisbon consists of three buildings in which two of them are traditional 19th-century mansions, surrounded by a garden with a swimming pool.  Its suites, terraces, pools and gardens offer stunning and panoramic views over the city centre, Tagus River and the São Jorge Castle.

Its 33 air-conditioned rooms and suites with private bathrooms are individually and tastefully decorated.. Each includes mini-bar, coffee and tea machine as well as a safe. In addition, Torel Palace Lisbon offers one villa and five totally new apartments.

Guests have access to a bar and will be able to enjoy a quality buffet breakfast, with typical Portuguese products, fresh orange juice and homemade cakes. The elegant restaurant 2Monkeys by Chef Vitor Matos is part of the hotel and offers a fine dining option awarded with one Michelin star, in 2024. Black Pavilion is a restaurant and a bar. In addition the surrounding area offers a great variety of traditional Portuguese restaurants. At night, guests can visit the lively Bairro Alto 850 metres away.

Torel Palace Lisbon offers a great variety of services which include airport shuttle, babysitting, massages, concierge and daily maid. A complete service for guests’ clothes is available offering dry cleaning, ironing, laundry and shoe shine.

The Lavra Funicular, the oldest in Lisbon, is a short walk away. The trendy commercial areas of Rua Augusta and Chiado, as well as lively Bairro Alto are an 8-minute walk from Torel Palace Lisbon. Coliseu dos Recreios and the National Theatre Dona Maria II are within 500 metres. The Rossio Train Station and the Restauradores Metro Station are 650 metres away. Lisbon International Airport is 6 km away."
LV Premier Bica,1868,8.4,https://www.booking.com/hotel/pt/lv-premier-bica.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=79&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403171&all_sr_blocks=466714002_259974649_2_0_0&highlighted_blocks=466714002_259974649_2_0_0&matching_block_id=466714002_259974649_2_0_0&sr_pri_blocks=466714002_259974649_2_0_0__186792&from=searchresults,"Conveniently set in the centre of Lisbon, LV Premier Bica offers a terrace, air conditioning, free WiFi and flat-screen TV. With river views, this accommodation provides a balcony. The property is non-smoking and is located 1.2 km from Commerce Square.

Featuring a DVD player, the spacious apartment has a fully equipped kitchen with a dishwasher, an oven and a microwave, a living room with a seating area and a dining area, 2 bedrooms, and 2 bathrooms with a bidet and a bath. Towels and bed linen are provided in the apartment. For added privacy, the accommodation has a private entrance and soundproofing.

The apartment features a barbecue and a garden, which can be enjoyed by guests if the weather permits.

Popular points of interest near LV Premier Bica include Rossio, St. George's Castle and Dona Maria II National Theatre. The nearest airport is Humberto Delgado Airport, 10 km from the accommodation."
EVOLUTION Valbom,842,8.8,https://www.booking.com/hotel/pt/executive.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=80&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403171&all_sr_blocks=3851302_390107111_2_2_0&highlighted_blocks=3851302_390107111_2_2_0&matching_block_id=3851302_390107111_2_2_0&sr_pri_blocks=3851302_390107111_2_2_0__84200&from=searchresults,"Come as a guest, leave as an EVOLUTIONER!

The new EVOLUTION Valbom is a 4 star Hotel with a lifestyle and pet-friendly concept that conquers as soon as you arrive. Vibrant, modern, tech-friendly and cosmopolitan, it is a Hotel in the centre of Lisbon, located in one of the noblest and quietest areas of the city, near the main business centres, cultural centres and gardens. About 15 minutes from the airport, near the underground and with bicycle racks nearby, it is also close to the emblematic Parque Eduardo VII, the Calouste Gulbenkian Museum and the El Corte Inglés Shopping Centre. Perfect for both leisure and business travel.

On arrival at the hotel, after passing through the practical self-check-in kiosks, the modern atmosphere of the EVOLUTION Valbom Hotel invites you to relax. The open space The Living Room & The Kitchen offers a Gastrobar concept, where you can have a drink and enjoy a delicious meal in the international cuisine restaurant. And of course, there is always the practical Grab&Go service, with sandwiches, snacks and drinks, available 24 hours a day, because hunger has no appointment! On the rooftop, the most desired space in the evening: The Upper Deck, a trendy rooftop bar with a refreshing water mirror and a fabulous panoramic view over Lisbon, offers entertainment at the end of the day.

To relax, all 111 rooms and 2 suites are distinguished by the elegance of beige and brown tones, creating an atmosphere of comfort. Modern, bright and well-equipped, they offer the essential serenity after a day in the city.

The Hotel also has a well-equipped gym, open 24 hours with everything you need for your workout.

The spacious co-working space and a meeting room with a capacity of up to 12 people offer free Wi-Fi and the best conditions to be able to work alone or in a team."
Hotel Dom Carlos Liberty,609,8.3,https://www.booking.com/hotel/pt/hoteldomcarlosliberty.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=81&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403171&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__60893&from=searchresults,"Just 20 metres from lively Avenida da Liberdade’s boutiques, this hotel offers modern rooms with cable LCD TVs. Daily buffet breakfasts, free newspapers and free WiFi are also available.

Hotel Dom Carlos Liberty’s bright, soundproofed rooms feature wood furniture, bedside reading lights and free wired internet. Private bathrooms are stocked with free bathroom amenities.

The hotel’s spacious lounge area offers drinks and snacks and free newspapers. Dom Carlos Liberty’s staff can arrange sightseeing tours or theatre tickets. A fitness centre is also available on site. Free WiFi is provided throughout the property.

Marquês de Pombal Subway Station and Eduardo VII Park are each within 5 minutes’ walk. The Gulbenkian Museum, which features Egyptian art, is 2 km from Hotel Dom Carlos. Lisbon Airport is a 20-minutes drive."
