Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
Casa Lirio,993,7.9,https://www.booking.com/hotel/es/casa-lirio-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=320&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=314399606_113524511_2_2_0&highlighted_blocks=314399606_113524511_2_2_0&matching_block_id=314399606_113524511_2_2_0&sr_pri_blocks=314399606_113524511_2_2_0__99337&from=searchresults,"Attractively situated in Barcelona, Casa Lirio features a buffet breakfast and free WiFi throughout the property. This 2-star hotel offers luggage storage space. Some rooms at the property have a balcony with a city view.

At the hotel, rooms include a desk. Complete with a private bathroom fitted with a shower and free toiletries, the rooms at Casa Lirio have a flat-screen TV and air conditioning, and certain rooms have a terrace. All units feature a safety deposit box.

Popular points of interest near the accommodation include Sant Miquel Beach, Sant Sebastian Beach and Barceloneta Beach. Barcelona El Prat Airport is 12 km from the property, and the property offers a paid airport shuttle service.",attract situat barcelona casa lirio featur buffet breakfast free wifi throughout 2star offer luggag storag space room balconi citi view room includ desk complet privat bathroom fit shower free toiletri room casa lirio flatscreen air condit certain room terrac unit featur safeti deposit box popular point interest near accommod includ sant miquel beach sant sebastian beach barceloneta beach barcelona prat airport offer paid airport shuttl servic,0,1,0,0,1,0,1,1,1,0,0
Occidental Diagonal 414,1175,8.7,https://www.booking.com/hotel/es/occidental-diagonal-414-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=321&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=593835601_232868873_2_2_0&highlighted_blocks=593835601_232868873_2_2_0&matching_block_id=593835601_232868873_2_2_0&sr_pri_blocks=593835601_232868873_2_2_0__117516&from=searchresults,"Attractively set in the centre of Barcelona, Occidental Diagonal 414 features air-conditioned rooms, an outdoor swimming pool, free WiFi and a fitness centre. Boasting room service, this property also has a restaurant and a terrace. Private parking is available on site.

The rooms are fitted with a flat-screen TV with satellite channels, minibar, a kettle, a shower, free toiletries and a wardrobe. Rooms come with a private bathroom with a hairdryer, while certain rooms are equipped with a balcony and others also boast city views. All guest rooms have a safety deposit box.

Guests at the hotel can enjoy a buffet breakfast.

Speaking Catalan, German, English and Spanish at the 24-hour front desk, staff are always at hand to help.

Popular points of interest near Occidental Diagonal 414 include La Pedrera, Passeig de Gracia and Casa Batllo. Barcelona El Prat Airport is 14 km from the property.",attract set centr barcelona occident diagon featur aircondit room outdoor swim pool free wifi fit centr boast servic also restaur terrac privat park avail site room fit flatscreen satellit channel minibar kettl shower free toiletri wardrob room come privat bathroom hairdryer certain room equip balconi other also boast citi view room safeti deposit box guest enjoy buffet breakfast speak catalan german english spanish 24hour front desk staff alway hand help popular point interest near occident diagon includ pedrera passeig gracia casa batllo barcelona prat airport,1,1,0,0,1,0,1,1,1,0,0
Brummell Apartments Eixample Derecha/Ballroom,1467,8.7,https://www.booking.com/hotel/es/apartment-the-ballrom.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=322&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=153112202_387053671_2_0_0&highlighted_blocks=153112202_387053671_2_0_0&matching_block_id=153112202_387053671_2_0_0&sr_pri_blocks=153112202_387053671_2_0_0__146744&from=searchresults,"Ideally located, Brummell Apartments Eixample offers modern décor apartments in the Eixample District, within walking distance of Plaza Catalunya. There is free WiFi available throughout.

Apartments at Brummell boasts original elements including high ceilings and traditional mosaic flooring. All have a fully equipped kitchen completed with a washing machine and a living-dining room with a flat-screen TV. The bathroom comes with a walk-in shower and hairdryer, and bed linen and towels are provided.

Numerous bars and restaurants serving local and international cuisine can be found nearby.

The apartments are also well connected by bus and metro to all main tourist attractions in Barcelona.

Please note that this property offers apartments in different locations around Barcelona, near the Eixample District. Please see the individual apartment descriptions for the address and more details.",ideal locat brummel apart eixampl offer modern décor apart eixampl district within walk distanc plaza catalunya free wifi avail throughout apart brummel boast origin element includ high ceil tradit mosaic floor fulli equip kitchen complet wash machin livingdin flatscreen bathroom come walkin shower hairdryer bed linen towel provid numer bar restaur serv local intern cuisin found nearbi apart also well connect bu metro main tourist attract barcelona pleas note offer apart differ locat around barcelona near eixampl district pleas see individu descript address detail,0,0,0,0,1,0,1,0,0,0,0
Consell Cent apartment I 3 dormitorios Eixample,996,6.7,https://www.booking.com/hotel/es/consell-de-cent-apartment-eixample.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=323&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=942341602_366446945_4_0_0&highlighted_blocks=942341602_366446945_4_0_0&matching_block_id=942341602_366446945_4_0_0&sr_pri_blocks=942341602_366446945_4_0_0__99624&from=searchresults,"Set in Barcelona, 1.1 km from Plaça Catalunya and 1.3 km from Tivoli Theatre, Consell Cent apartment I 3 dormitorios Eixample offers air conditioning. Popular points of interest nearby include Passeig de Gracia, Palau de la Musica Catalana and Cathedral of Barcelona. Free WiFi is available throughout the property and Passeig de Gracia Metro Station is 1 km away.

The spacious apartment is fitted with 3 bedrooms, a TV and a fully equipped kitchen that provides guests with an oven, a microwave, a washing machine, a toaster and a fridge. Towels and bed linen are offered in the apartment. For added privacy, the accommodation features a private entrance.

Dining options are available close to the apartment.

Popular points of interest near Consell Cent apartment I 3 dormitorios Eixample include Portal de l'Angel, Boqueria Market and Casa Batllo. Barcelona El Prat Airport is 12 km from the property.",set barcelona plaça catalunya tivoli theatr consel cent dormitorio eixampl offer air condit popular point interest nearbi includ passeig gracia palau musica catalana cathedr barcelona free wifi avail throughout passeig gracia metro station away spaciou fit bedroom fulli equip kitchen provid guest oven microwav wash machin toaster fridg towel bed linen offer ad privaci accommod featur privat entranc dine option avail close popular point interest near consel cent dormitorio eixampl includ portal langel boqueria market casa batllo barcelona prat airport,0,1,0,0,1,0,1,1,0,0,0
Apartment Sagrada Familia Grassot - Industria by Interhome,858,8.9,https://www.booking.com/hotel/es/gracia-grassot-industria.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=324&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=65713801_299165780_2_0_0&highlighted_blocks=65713801_299165780_2_0_0&matching_block_id=65713801_299165780_2_0_0&sr_pri_blocks=65713801_299165780_2_0_0__85804&from=searchresults,"Located in Barcelona, less than 1 km from Sagrada Familia and a 16-minute walk from La Pedrera, Apartment Sagrada Familia Grassot - Industria by Interhome provides air-conditioned accommodation with a balcony and free WiFi. This 3-star apartment offers a lift. Passeig de Gracia Metro Station is 2.4 km away and Tivoli Theatre is 2.5 km from the apartment.

The apartment features 1 bedroom, a flat-screen TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 1 bathroom with a shower.

Popular points of interest near the apartment include Passeig de Gracia, Casa Batllo and Park Güell. Barcelona El Prat Airport is 15 km away.",locat barcelona less sagrada familia 16minut walk pedrera sagrada familia grassot industria interhom provid aircondit accommod balconi free wifi 3star offer lift passeig gracia metro station away tivoli theatr featur bedroom flatscreen fulli equip kitchen dishwash oven wash machin bathroom shower popular point interest near includ passeig gracia casa batllo park güell barcelona prat airport away,0,0,0,0,1,0,1,1,0,0,0
Hostal Drassanes,564,6.9,https://www.booking.com/hotel/es/hostal-drassanes.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=325&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=34676702_392581978_0_0_0&highlighted_blocks=34676702_392581978_0_0_0&matching_block_id=34676702_392581978_0_0_0&sr_pri_blocks=34676702_392581978_0_0_0__56400&from=searchresults,"Located 300 metres from Las Ramblas, Hostal Drassanes offers free Wi-Fi, a 24-hour reception and bright, air-conditioned rooms with TVs and modern bathrooms. Port Vell Harbour is just 100 metres away.

Each simple room has tiled floors and a safe. Some rooms have views of La Mercè Church and the charming La Mercè Square.

Hostal Drassanes is surrounded by the narrow streets and lively bars of the Gothic Quarter. Drassanes Metro Station is 400 metres away, while Maremàgnum Shopping Centre is a 10-minute walk away.",locat metr la rambla hostal drassan offer free wifi 24hour recept bright aircondit room tv modern bathroom port vell harbour metr away simpl tile floor safe room view mercè church charm mercè squar hostal drassan surround narrow street live bar gothic quarter drassan metro station metr away maremàgnum shop centr 10minut walk away,0,0,0,0,1,0,1,1,0,0,0
ApartEasy - Central Gracia Apartments,1042,6.9,https://www.booking.com/hotel/es/aparteasy-central-gracia-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=326&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402460&all_sr_blocks=248362003_364397536_5_0_0&highlighted_blocks=248362003_364397536_5_0_0&matching_block_id=248362003_364397536_5_0_0&sr_pri_blocks=248362003_364397536_5_0_0__104204&from=searchresults,"Located within 200 metres of Passeig de Gracia and 500 metres of La Pedrera, ApartEasy - Central Gracia Apartments provides rooms with air conditioning and a private bathroom in Barcelona. It is situated less than 1 km from Casa Batllo and features luggage storage space. Free WiFi is available and private parking can be arranged at an extra charge.

All units include a seating area, a TV, a fully equipped kitchen, a dining area, and a private bathroom, while some feature a terrace or a balcony. A microwave, a toaster and fridge are also provided, as well as a coffee machine and a kettle. At the apartment complex, every unit includes bed linen and towels.

A bicycle rental service is available at the apartment.

Popular points of interest near ApartEasy - Central Gracia Apartments include Passeig de Gracia Metro Station, Tivoli Theatre and Palau de la Musica Catalana. The nearest airport is Barcelona El Prat, 14 km from the accommodation, and the property offers a paid airport shuttle service.",locat within metr passeig gracia metr pedrera aparteasi central gracia apart provid room air condit privat bathroom barcelona situat less casa batllo featur luggag storag space free wifi avail privat park arrang extra charg unit includ seat area fulli equip kitchen dine area privat bathroom featur terrac balconi microwav toaster fridg also provid well coffe machin kettl complex everi unit includ bed linen towel bicycl rental servic avail popular point interest near aparteasi central gracia apart includ passeig gracia metro station tivoli theatr palau musica catalana nearest airport barcelona prat accommod offer paid airport shuttl servic,0,1,0,0,1,0,1,1,0,1,0
Petit Palace Museum,1204,8.4,https://www.booking.com/hotel/es/petit-palace-museum.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=327&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=9435217_0_2_0_0&highlighted_blocks=9435217_0_2_0_0&matching_block_id=9435217_0_2_0_0&sr_pri_blocks=9435217_0_2_0_0__120443&from=searchresults,"This stylish design hotel is situated in the centre of Barcelona, less than 10 minutes’ walk from Plaza Catalunya. The chic rooms include free WiFi.

Rooms at the Petit Palace Museum feature a contemporary bathroom with a hydromassage shower and hairdryer.

Bicycles can be hired for free at the Petit Palace, subject to availability. Bus tours can be organised for guests. The exclusive Paseo de Gracia Boulevard is 200 metres away with its many shops, restaurants and bars.

A buffet breakfast is served in the hotel’s restaurant. There is also a bar where guests can enjoy cocktails.",stylish design situat centr barcelona less minut walk plaza catalunya chic room includ free wifi room petit palac museum featur contemporari bathroom hydromassag shower hairdryer bicycl hire free petit palac subject avail bu tour organis guest exclus paseo gracia boulevard metr away mani shop restaur bar buffet breakfast serv hotel restaur also bar guest enjoy cocktail,0,0,0,0,1,0,1,0,1,0,0
Hotel America Barcelona,1184,8.7,https://www.booking.com/hotel/es/america-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=328&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=9192301_88192027_2_2_0&highlighted_blocks=9192301_88192027_2_2_0&matching_block_id=9192301_88192027_2_2_0&sr_pri_blocks=9192301_88192027_2_2_0__118416&from=searchresults,"Situated in the charming Enric Granados Boulevard, 500 metres from Barcelona’s Passeig de Gràcia, this stylish hotel offers a gym, sauna and rooftop terrace with a seasonal swimming pool and city views.

America Barcelona’s rooms are bright and airy, decorated with soft colours and wooden flooring. Each one has a flat-screen TV and a Nespresso Coffee Machine, and some courtesy capsules are provided on arrival. The private bathroom comes with a rain shower, bathrobes and slippers.

Hotel America Barcelona serves a daily buffet breakfast including fresh pastries and fruit and offers a relaxed café-bar in the lobby. A range of drinks and cocktails can be enjoyed on the seasonal terrace, overlooking the city.

Guests are welcome to enjoy free 24-hour access to the modern gym equipped with sauna as well as a free welcome drink including cava, sparkling water or natural juice.

Plaça Catalunya and the Gothic Quarter are just a 15-minute walk from the America Barcelona. Diagonal Metro station is only 400 metres away.",situat charm enric granado boulevard metr barcelona passeig gràcia stylish offer gym sauna rooftop terrac season swim pool citi view america barcelona room bright airi decor soft colour wooden floor one flatscreen nespresso coffe machin courtesi capsul provid arriv privat bathroom come rain shower bathrob slipper america barcelona serv daili buffet breakfast includ fresh pastri fruit offer relax cafébar lobbi rang drink cocktail enjoy season terrac overlook citi guest welcom enjoy free 24hour access modern gym equip sauna well free welcom drink includ cava sparkl water natur juic plaça catalunya gothic quarter 15minut walk america barcelona diagon metro station metr away,1,1,1,0,0,0,1,0,1,1,0
Apartment Eixample Dret Valencia - Cartagena by Interhome,921,9.0,https://www.booking.com/hotel/es/apartment-valencia-cartagena-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=329&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=55211101_295894933_3_0_0&highlighted_blocks=55211101_295894933_3_0_0&matching_block_id=55211101_295894933_3_0_0&sr_pri_blocks=55211101_295894933_3_0_0__92104&from=searchresults,"Situated in Barcelona, 2.8 km from Bogatell Beach and 700 metres from Sagrada Familia, Apartment Eixample Dret Valencia - Cartagena by Interhome offers air conditioning. This 3-star apartment offers a lift. Free WiFi is available throughout the property and Nova Icaria Beach is 2.6 km away.

The apartment has 2 bedrooms, a TV, a fully equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a shower.

Casa Batllo is 2.5 km from the apartment, while La Pedrera is 2.8 km from the property. Barcelona El Prat Airport is 15 km away.",situat barcelona bogatel beach metr sagrada familia eixampl dret valencia cartagena interhom offer air condit 3star offer lift free wifi avail throughout nova icaria beach away bedroom fulli equip kitchen dishwash microwav wash machin bathroom shower casa batllo pedrera barcelona prat airport away,0,0,0,0,1,0,1,1,0,0,0
Montaber Apartments - Sagrada Familia,1266,8.6,https://www.booking.com/hotel/es/joana-grey.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=330&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=182808307_326834990_4_0_0&highlighted_blocks=182808307_326834990_4_0_0&matching_block_id=182808307_326834990_4_0_0&sr_pri_blocks=182808307_326834990_4_0_0__126582&from=searchresults,"Situated in Barcelona, 2.5 km from Nova Icaria Beach and 2.8 km from Bogatell Beach, Montaber Apartments - Sagrada Familia offers free WiFi and air conditioning. It is located 2.2 km from Casa Batllo and features a lift. The property offers soundproof units and is set 500 metres from Sagrada Familia.

All units comprise a seating area with a sofa bed, a dining area, and a fully equipped kitchen with various cooking facilities, including a dishwasher, an oven, a microwave and a toaster. A fridge, a stovetop and kitchenware are also offered, as well as a coffee machine and a kettle. At the apartment complex, units are fitted with a wardrobe, a flat-screen TV and a private bathroom.

La Pedrera is 2.5 km from the apartment, while Passeig de Gracia Metro Station is 2.7 km from the property. The nearest airport is Barcelona El Prat Airport, 15 km from Montaber Apartments - Sagrada Familia.",situat barcelona nova icaria beach bogatel beach montab apart sagrada familia offer free wifi air condit locat casa batllo featur lift offer soundproof unit set metr sagrada familia unit compris seat area sofa bed dine area fulli equip kitchen variou cook facil includ dishwash oven microwav toaster fridg stovetop kitchenwar also offer well coffe machin kettl complex unit fit wardrob flatscreen privat bathroom pedrera passeig gracia metro station nearest airport barcelona prat airport montab apart sagrada familia,0,0,0,0,1,0,1,1,0,1,0
Axel Hotel Barcelona - Adults Only,1076,8.1,https://www.booking.com/hotel/es/hotelaxelbarcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=331&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=9124302_249121011_0_2_0&highlighted_blocks=9124302_249121011_0_2_0&matching_block_id=9124302_249121011_0_2_0&sr_pri_blocks=9124302_249121011_0_2_0__107581&from=searchresults,"The area around the Hotel Axel Barcelona is known as the Gay-xample because of its lively gay scene. The staff has knowledge of the local gay scene, and the hotel is hetero-friendly too.

Offering free Wi-Fi throughout, this design hotel is close to Passeig de Gràcia's exclusive boutiques. The Axel Hotel’s 500m² Spa Centre includes a hydromassage pool and saunas, and the modern rooms have flat-screen satellite TVs.

The Axel’s Sky Bar features a large swimming pool, a terrace with a hot tub and a cocktail bar. Here you will find parties, art exhibitions and shows.

The Axel Hotel Barcelona & Urban Spa offers easy access to the Ramblas, the Picasso Museum and Gothic Quarter. The hotel occupies an attractive 19th-century building.",area around axel barcelona known gayxampl live gay scene staff knowledg local gay scene heterofriendli offer free wifi throughout design close passeig gràcia exclus boutiqu axel hotel 500m² spa centr includ hydromassag pool sauna modern room flatscreen satellit tv axel sky bar featur larg swim pool terrac hot tub cocktail bar find parti art exhibit show axel barcelona urban spa offer easi access rambla picasso museum gothic quarter occupi attract 19thcenturi build,1,1,0,0,1,0,1,0,0,0,0
Sercotel Hotel Rosellon,1750,8.3,https://www.booking.com/hotel/es/ayre-rosellon.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=332&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=18882501_357596167_2_2_0&highlighted_blocks=18882501_357596167_2_2_0&matching_block_id=18882501_357596167_2_2_0&sr_pri_blocks=18882501_357596167_2_2_0__175016&from_sustainable_property_sr=1&from=searchresults,"Located 300 metres from Sagrada Familia, Sercotel Hotel Rosellon offers 4-star accommodation in Barcelona and features a bar. With a terrace, the 4-star hotel has air-conditioned rooms (calefaction works in winter and the cold air conditioner in summer) with free WiFi, each with a private bathroom. The accommodation provides room service, a concierge service and organising tours for guests.

Guest rooms at the hotel are equipped with a flat-screen TV with satellite channels and a safety deposit box. At Sercotel Hotel Rosellon each room comes with bed linen and towels.

Guests at the accommodation can enjoy a buffet breakfast.

Speaking Catalan, German, English and Spanish at the 24-hour front desk, staff are always on hand to help.

La Pedrera is 1.6 km from Sercotel Hotel Rosellon, while Casa Batllo is 2 km away. The nearest airport is Barcelona El Prat Airport, 15 km from the hotel.",locat metr sagrada familia sercotel rosellon offer 4star accommod barcelona featur bar terrac 4star aircondit room calefact work winter cold air condition summer free wifi privat bathroom accommod provid servic concierg servic organis tour guest room equip flatscreen satellit channel safeti deposit box sercotel rosellon come bed linen towel guest accommod enjoy buffet breakfast speak catalan german english spanish 24hour front desk staff alway hand help pedrera sercotel rosellon casa batllo away nearest airport barcelona prat airport,0,1,0,0,1,0,1,1,1,0,0
Loft Miro Apart Barcelona,1193,8.5,https://www.booking.com/hotel/es/loft-miro-apart-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=333&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402462&all_sr_blocks=1024539302_375343111_0_0_0&highlighted_blocks=1024539302_375343111_0_0_0&matching_block_id=1024539302_375343111_0_0_0&sr_pri_blocks=1024539302_375343111_0_0_0__119288&from=searchresults,"Set in Barcelona, less than 1 km from Sants Railway Station and a 13-minute walk from Magic Fountain of Montjuic, Loft Miro Apart Barcelona offers air-conditioned accommodation with a terrace and free WiFi. The property is located 2.6 km from Passeig de Gracia, 2.8 km from Plaça Catalunya and 2.8 km from Passeig de Gracia Metro Station. The property is non-smoking and is situated 2.4 km from Casa Batllo.

The spacious apartment has 2 bedrooms, a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 2 bathrooms with a bath. Towels and bed linen are offered in the apartment.

La Pedrera is 3 km from the apartment, while Boqueria Market is 3.2 km from the property. The nearest airport is Barcelona El Prat Airport, 11 km from Loft Miro Apart Barcelona.",set barcelona less sant railway station 13minut walk magic fountain montjuic loft miro apart barcelona offer aircondit accommod terrac free wifi locat passeig gracia plaça catalunya passeig gracia metro station nonsmok situat casa batllo spaciou bedroom flatscreen satellit channel fulli equip kitchen dishwash oven wash machin bathroom bath towel bed linen offer pedrera boqueria market nearest airport barcelona prat airport loft miro apart barcelona,0,1,0,0,1,0,1,1,0,0,0
